speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
amerob,American Robin,Turdus migratorius,L425477,Morton Arboretum Area 4,2025-11-05 07:15:00,28.0,41.8218613,-88.05233,True,False,True,S283031744
amerob,American Robin,Turdus migratorius,L152660,Johnson's Mound Forest Preserve,2025-11-05 07:18:00,2.0,41.8676986,-88.4291649,True,False,False,S282989980
amerob,American Robin,Turdus migratorius,L37000473,Grand View Dr.,2025-11-05 07:20:00,1.0,40.7263156,-89.5544529,True,False,True,S283067350
amerob,American Robin,Turdus migratorius,L294426,Northerly Island,2025-11-05 07:21:00,3.0,41.8596139,-87.6085684,True,False,False,S283036856
amerob,American Robin,Turdus migratorius,L3610351,Silver Creek Conservation Area,2025-11-05 07:24:00,31.0,42.242875,-88.22187,True,False,False,S283122593
amerob,American Robin,Turdus migratorius,L2208847,Newton Lake,2025-11-05 07:25:00,4.0,38.8857624,-88.3040536,True,False,False,S283099200
amerob,American Robin,Turdus migratorius,L26715141,"Oak Manor Drive, Marengo",2025-11-05 07:30:00,5.0,42.2435821,-88.6105178,True,False,True,S282998356
amerob,American Robin,Turdus migratorius,L48473138,CV condo block,2025-11-05 07:41:00,12.0,41.8799321,-87.8061806,True,False,True,S282988020
amerob,American Robin,Turdus migratorius,L152684,Midlothian Meadows Forest Preserve,2025-11-05 07:50:00,20.0,41.6095899,-87.724843,True,False,False,S282998018
amerob,American Robin,Turdus migratorius,L1819116,Eastport Marina,2025-11-05 07:52:00,1.0,40.6952985,-89.5437528,True,False,False,S282998535
amerob,American Robin,Turdus migratorius,L152713,Sand Ridge Nature Center,2025-11-05 07:57:00,1.0,41.6051,-87.5619,True,False,False,S282990111
amerob,American Robin,Turdus migratorius,L297069,Forest Park Nature Center,2025-11-05 07:58:00,10.0,40.7592353,-89.5750752,True,False,False,S282992453
amerob,American Robin,Turdus migratorius,L3891598,Greene Valley Forest Preserve--Scenic Overlook (limited access),2025-11-05 08:00:00,88.0,41.730416,-88.07846,True,False,False,S283030313
amerob,American Robin,Turdus migratorius,L1527168,Grunwald Farms Family Forest Preserve,2025-11-05 08:10:00,5.0,41.837201,-88.4837779,True,False,False,S283006190
amerob,American Robin,Turdus migratorius,L2187841,"Centennial Park, Orland Park",2025-11-05 08:12:00,1.0,41.6050863,-87.8657341,True,False,False,S283057092
amerob,American Robin,Turdus migratorius,L1631666,Windsor Rd. and 1st St. Pond,2025-11-05 08:14:00,3.0,40.0817599,-88.2404249,True,False,False,S282996115
amerob,American Robin,Turdus migratorius,L5814695,Asbury,2025-11-05 08:15:00,2.0,42.0668493,-87.6890107,True,False,True,S283141063
amerob,American Robin,Turdus migratorius,L12027359,"11096 Knoles Rd, Petersburg US-IL 39.92003, -89.81627",2025-11-05 08:20:00,1.0,39.920032,-89.816265,True,False,True,S282999486
amerob,American Robin,Turdus migratorius,L586117,"Home, Evanston",2025-11-05 08:20:00,38.0,42.0216136,-87.6973289,True,False,True,S283001581
amerob,American Robin,Turdus migratorius,L25994746,"Montrose Point Sanctuary and Pier, Chicago US-IL (41.9632,-87.6320)",2025-11-05 08:22:00,9.0,41.963199,-87.632044,True,False,True,S283018987
amerob,American Robin,Turdus migratorius,L3548290,Timber Ridge Forest Preserve--West,2025-11-05 08:25:00,20.0,41.8890827,-88.1802513,True,False,False,S283001456
amerob,American Robin,Turdus migratorius,L2770729,US-IL-Oak Forest-15122 Oak Park Ave,2025-11-05 08:28:00,7.0,41.61769,-87.786313,True,False,True,S283004167
amerob,American Robin,Turdus migratorius,L298837,Jubilee College State Park,2025-11-05 08:32:00,2.0,40.8225003,-89.8040056,True,False,False,S283033447
amerob,American Robin,Turdus migratorius,L2155713,Salt Creek Marsh Forest Preserve--west,2025-11-05 08:34:00,3.0,41.9729638,-87.9953277,True,False,False,S283057975
amerob,American Robin,Turdus migratorius,L36881818,Montrose Point Bird Sanctuary,2025-11-05 08:44:00,,41.963556,-87.632827,True,False,True,S283008856
amerob,American Robin,Turdus migratorius,L1939440,Brown Residence (Private Property),2025-11-05 08:45:00,30.0,42.1946235,-90.1964168,True,False,False,S283003439
amerob,American Robin,Turdus migratorius,L1531555,Hainesville Pond,2025-11-05 08:50:00,2.0,42.3419997,-88.0681897,True,False,False,S282997030
amerob,American Robin,Turdus migratorius,L1426786,"Greenwood Cemetery, Rockford",2025-11-05 08:52:00,4.0,42.2927558,-89.0767207,True,False,False,S283004820
amerob,American Robin,Turdus migratorius,L837977,Lake Calumet area--O'Brien Lock & Dam/CID Landfills,2025-11-05 08:57:00,4.0,41.6526975,-87.570734,True,False,False,S283035112
amerob,American Robin,Turdus migratorius,L990709,McNaughton Park,2025-11-05 08:59:00,1.0,40.5942384,-89.5987072,True,False,False,S283003453
amerob,American Robin,Turdus migratorius,L27810540,Edgewater - Granville/Sheridan,2025-11-05 08:59:00,1.0,41.9945971,-87.6555228,True,False,True,S282999126
amerob,American Robin,Turdus migratorius,L54831052,Rob N yard,2025-11-05 09:00:00,1.0,42.1850696,-88.0612628,True,False,True,S283078460
amerob,American Robin,Turdus migratorius,L27666142,"Kankakee River State Park, Bourbonnais US-IL 41.20191, -87.97761 Prairie Planting",2025-11-05 09:00:00,100.0,41.201905,-87.977611,True,False,True,S282999294
amerob,American Robin,Turdus migratorius,L633350,Morton Arboretum--West Side,2025-11-05 09:03:00,11.0,41.8160414,-88.0836153,True,False,False,S283061839
amerob,American Robin,Turdus migratorius,L152626,Danada Forest Preserve--East/Rice Lake,2025-11-05 09:08:00,19.0,41.8237,-88.105,True,False,False,S283034061
amerob,American Robin,Turdus migratorius,L5740988,Harrison Benwell Conservation Area,2025-11-05 09:09:00,9.0,42.3821966,-88.3332109,True,False,False,S283013605
amerob,American Robin,Turdus migratorius,L12970499,pollinatarium,2025-11-05 09:10:00,16.0,40.08737,-88.215723,True,False,True,S283006283
amerob,American Robin,Turdus migratorius,L7436007,Riverside Lawn River Trail,2025-11-05 09:12:00,36.0,41.8225659,-87.8194284,True,False,False,S283012640
amerob,American Robin,Turdus migratorius,L9257900,Berger Park,2025-11-05 09:13:00,1.0,41.9949033,-87.6551914,True,False,False,S283004823
amerob,American Robin,Turdus migratorius,L2750854,Oppold Marina,2025-11-05 09:15:00,1.0,41.7806409,-89.6353269,True,False,False,S283003605
amerob,American Robin,Turdus migratorius,L3615483,"Carle Park, Urbana",2025-11-05 09:21:00,20.0,40.1037039,-88.2118893,True,False,False,S283003346
amerob,American Robin,Turdus migratorius,L2717205,Centennial Trail--West of Route 83 (DuPage Co.),2025-11-05 09:26:00,1.0,41.6877722,-87.9814202,True,False,False,S283049861
amerob,American Robin,Turdus migratorius,L165217,Pratt's Wayne Woods Forest Preserve,2025-11-05 09:27:00,5.0,41.965496,-88.24506,True,False,False,S283006326
amerob,American Robin,Turdus migratorius,L1808867,Wood Dale Reservoir,2025-11-05 09:28:00,6.0,41.9726752,-87.9885417,True,False,False,S283058151
amerob,American Robin,Turdus migratorius,L2366605,Boone Creek Conservation Area,2025-11-05 09:37:00,10.0,42.342115,-88.3710194,True,False,False,S283018439
amerob,American Robin,Turdus migratorius,L548225,"Lake Glenview, Glenview",2025-11-05 09:40:00,1.0,42.0927452,-87.8178406,True,False,False,S283064223
amerob,American Robin,Turdus migratorius,L49654656,Busey Birding,2025-11-05 09:40:00,25.0,40.105253,-88.217965,True,False,True,S283004848
amerob,American Robin,Turdus migratorius,L4207095,"Lost Bridge Trail Pond,  Springfield",2025-11-05 10:00:00,3.0,39.7781832,-89.603709,True,False,False,S283009725
amerob,American Robin,Turdus migratorius,L654978,"HOUSE ROUTE 113, LIMESTONE",2025-11-05 10:05:00,20.0,41.1606303,-87.9448016,True,False,True,S283011618
amerob,American Robin,Turdus migratorius,L152739,Wolf Lake/William Powers SRA,2025-11-05 10:05:00,12.0,41.6657309,-87.5301361,True,False,False,S283038116
amerob,American Robin,Turdus migratorius,L54818510,"Long Lake Park, Norelius & Heyer Round Lake Beach",2025-11-05 10:16:00,1.0,42.372926,-88.1166327,True,False,True,S283015839
amerob,American Robin,Turdus migratorius,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-11-05 10:18:00,1.0,41.7970663,-87.5815299,True,False,True,S283013876
amerob,American Robin,Turdus migratorius,L887710,Chicago NW side - misc,2025-11-05 10:22:00,5.0,41.9643406,-87.7277184,True,False,True,S283020088
amerob,American Robin,Turdus migratorius,L130994,Eggers Grove Forest Preserve (Chicago),2025-11-05 10:28:00,4.0,41.6878052,-87.5272446,True,False,False,S283016107
amerob,American Robin,Turdus migratorius,L4585683,"Armstrong Park, Carol Stream",2025-11-05 10:30:00,3.0,41.9197433,-88.1324852,True,False,False,S283031742
amerob,American Robin,Turdus migratorius,L164725,Lincoln Park--Jarvis Bird Sanctuary,2025-11-05 10:45:00,1.0,41.948994,-87.6407,True,False,False,S283045692
amerob,American Robin,Turdus migratorius,L54823372,Jeff and Jennelle hawkwatch,2025-11-05 10:45:00,4.0,41.934628,-87.66199,True,False,True,S283040985
amerob,American Robin,Turdus migratorius,L8044516,Power-line cut S of Algonquin Rd/Hilltop Ln.,2025-11-05 11:04:00,2.0,42.1780658,-88.2346764,True,False,True,S283018928
amerob,American Robin,Turdus migratorius,L342159,Lake Calumet area--Lake Calumet/Harborside Golf Course,2025-11-05 11:07:00,5.0,41.6880403,-87.5865269,True,False,False,S283041777
amerob,American Robin,Turdus migratorius,L18333331,"Toad Hill, Simpson, Illinois, US",2025-11-05 11:23:00,3.0,37.4630868,-88.671158,True,False,True,S283023594
amerob,American Robin,Turdus migratorius,L732293,Burnham Park--Harold Washington Park,2025-11-05 11:32:00,2.0,41.8004311,-87.5831795,True,False,False,S283046956
amerob,American Robin,Turdus migratorius,L3178024,Lincoln Park--Foster Ave. Beach area,2025-11-05 11:37:00,1.0,41.9762739,-87.6477671,True,False,False,S283034318
amerob,American Robin,Turdus migratorius,L2264771,Lakewood FP--Fort Hill Trail (NE),2025-11-05 11:52:00,2.0,42.2694522,-88.0941725,True,False,False,S283032429
amerob,American Robin,Turdus migratorius,L10272647,"3008 11th St, Winthrop Harbor US-IL (42.4754,-87.8383)",2025-11-05 12:00:00,4.0,42.475354,-87.838266,True,False,True,S283051360
amerob,American Robin,Turdus migratorius,L12241078,Caseyville,2025-11-05 12:00:00,2.0,38.636007,-90.018361,True,False,True,S283147847
amerob,American Robin,Turdus migratorius,L38338610,"Wood Oaks Green Park Hilltop, Northbrook",2025-11-05 12:00:00,12.0,42.129796,-87.885815,True,False,True,S283030699
amerob,American Robin,Turdus migratorius,L126403,Rollins Savanna Forest Preserve--North/Drury Lane,2025-11-05 12:05:00,8.0,42.3749,-88.0324,True,False,False,S283069124
amerob,American Robin,Turdus migratorius,L3397380,"Riverwalk, Naperville",2025-11-05 12:09:00,2.0,41.7714397,-88.1520224,True,False,False,S283030872
amerob,American Robin,Turdus migratorius,L152692,Northwestern University (Main Campus and Lakefill),2025-11-05 12:25:00,7.0,42.0569,-87.6711,True,False,False,S283027463
amerob,American Robin,Turdus migratorius,L17348432,Chicago Monk Parakeet Colonies,2025-11-05 12:26:00,2.0,41.714599,-87.5377875,True,False,False,S283028597
amerob,American Robin,Turdus migratorius,L552730,River Park,2025-11-05 12:54:00,3.0,41.9739848,-87.7039111,True,False,False,S283039378
amerob,American Robin,Turdus migratorius,L16298465,Backyard,2025-11-05 12:55:00,2.0,41.9945551,-87.8759697,True,False,True,S283173375
amerob,American Robin,Turdus migratorius,L4993875,Bob & Marcia's Place,2025-11-05 13:00:00,1.0,38.5388679,-88.0979195,True,False,True,S283055513
amerob,American Robin,Turdus migratorius,L9019705,Park No. 538,2025-11-05 13:09:00,1.0,42.0066597,-87.7099226,True,False,False,S283030910
amerob,American Robin,Turdus migratorius,L428626,"James ""Pate"" Philip State Park",2025-11-05 13:09:00,5.0,41.98112,-88.2583666,True,False,False,S283032416
amerob,American Robin,Turdus migratorius,L17416614,Pritzker College Prep and Church,2025-11-05 13:20:00,18.0,41.9149245,-87.7297461,True,False,True,S283044647
amerob,American Robin,Turdus migratorius,L54831173,U of I Pollinatarium,2025-11-05 14:00:00,14.0,40.0883228,-88.2143292,True,False,True,S283079944
amerob,American Robin,Turdus migratorius,L54823914,Robison Park - Brookforest Dr to Wakinda,2025-11-05 14:14:00,1.0,40.826363,-89.598728,True,False,True,S283043420
amerob,American Robin,Turdus migratorius,L6321068,Glasser Bridge Park and Fishing Area,2025-11-05 14:28:00,1.0,39.6767197,-89.6653998,True,False,False,S283040994
amerob,American Robin,Turdus migratorius,L152662,Jean and John Greene Nature Preserve,2025-11-05 14:31:00,1.0,42.2254,-87.8232,True,False,False,S283235642
amerob,American Robin,Turdus migratorius,L4484023,Sugar Creek Cove (South of Chatham Rd),2025-11-05 14:33:00,5.0,39.6710994,-89.6653086,True,False,False,S283040401
amerob,American Robin,Turdus migratorius,L54824978,University of Illinois Pollinatarium,2025-11-05 14:44:00,25.0,40.087237,-88.214527,True,False,True,S283048648
amerob,American Robin,Turdus migratorius,L11346473,Indian Boundary Park,2025-11-05 14:46:00,55.0,42.0089833,-87.6923049,True,False,False,S283046717
amerob,American Robin,Turdus migratorius,L124893,North Park Village Nature Center,2025-11-05 14:52:00,1.0,41.9876383,-87.7240275,True,False,False,S283047882
amerob,American Robin,Turdus migratorius,L164830,"Lincoln Memorial Garden Park, Lake Springfield",2025-11-05 14:55:00,5.0,39.6984305,-89.5968747,True,False,False,S283047505
amerob,American Robin,Turdus migratorius,L23066407,"Chicago Botanic Garden, Glencoe",2025-11-05 15:00:00,30.0,42.14709,-87.789539,True,False,True,S283116626
amerob,American Robin,Turdus migratorius,L2515824,Montgomery Dam,2025-11-05 15:04:00,2.0,41.7332043,-88.332853,True,False,False,S283044444
amerob,American Robin,Turdus migratorius,L1143061,Fitchie Creek Forest Preserve,2025-11-05 15:16:00,7.0,42.0240769,-88.3927929,True,False,False,S283050165
amerob,American Robin,Turdus migratorius,L53261507,Des Plaines Bend,2025-11-05 15:17:00,33.0,42.2667725,-87.9390772,True,False,True,S283050336
amerob,American Robin,Turdus migratorius,L15205352,"Memorial Park, Grayville",2025-11-05 15:20:00,3.0,38.2503071,-87.9871735,True,False,False,S283219389
amerob,American Robin,Turdus migratorius,L13178975,Fox River US Highway 34,2025-11-05 15:21:00,22.0,41.6849902,-88.3567,True,False,True,S283106987
amerob,American Robin,Turdus migratorius,L339164,Humboldt Park,2025-11-05 15:31:00,50.0,41.9063221,-87.7019614,True,False,False,S283052540
amerob,American Robin,Turdus migratorius,L7216123,Isaak Walton Park,2025-11-05 15:31:00,2.0,42.1007061,-87.9339802,True,False,False,S283074750
amerob,American Robin,Turdus migratorius,L2869978,G.A.R. Woods,2025-11-05 15:38:00,50.0,41.8855992,-87.8294472,True,False,False,S283051040
amerob,American Robin,Turdus migratorius,L32324436,Busse Prairie Preserve (no public access),2025-11-05 15:45:00,17.0,42.4946088,-89.1436321,True,False,False,S283070094
amerob,American Robin,Turdus migratorius,L21370120,California Park,2025-11-05 15:51:00,4.0,41.9527642,-87.6964331,True,False,False,S283064495
amerob,American Robin,Turdus migratorius,L54826838,The 606,2025-11-05 16:00:00,5.0,41.913675,-87.720172,True,False,True,S283058181
amerob,American Robin,Turdus migratorius,L152666,LeRoy Oakes Forest Preserve,2025-11-05 16:03:00,42.0,41.9273279,-88.3489453,True,False,False,S283064318
amerob,American Robin,Turdus migratorius,L19167423,Barnes Forest Preserve,2025-11-05 16:04:00,30.0,41.7545667,-88.3829789,True,False,False,S283150059
amerob,American Robin,Turdus migratorius,L26967537,"IL; Luther Oaks, 601 Lutz Rd, Bloomington",2025-11-05 16:11:00,8.0,40.445514,-89.011719,True,False,True,S283064112
amerob,American Robin,Turdus migratorius,L689344,"Maple Lake, Palos area",2025-11-05 16:11:00,1.0,41.7146348,-87.8905392,True,False,False,S283050415
amerob,American Robin,Turdus migratorius,L16004540,"11096 Knoles Rd, Petersburg US-IL 39.91994, -89.81656",2025-11-05 16:11:00,2.0,39.919938,-89.816558,True,False,True,S283050184
amerob,American Robin,Turdus migratorius,L219662,"Busey Woods, Urbana",2025-11-05 16:18:00,34.0,40.1268459,-88.2117466,True,False,False,S283053662
amerob,American Robin,Turdus migratorius,L1385670,North Galesburg,2025-11-05 16:21:00,4.0,40.9672142,-90.3691003,True,False,True,S283055534
amerob,American Robin,Turdus migratorius,L54825646,"Ronald Reagan Memorial Tollway, Dixon US-IL 41.81785, -89.47605",2025-11-05 16:28:00,1.0,41.817849,-89.476049,True,False,True,S283052164
amerob,American Robin,Turdus migratorius,L51990552,Wock lake,2025-11-05 16:30:00,20.0,39.125643,-90.307616,True,False,True,S283053650
amerob,American Robin,Turdus migratorius,L21376547,Argonne,2025-11-05 16:40:00,30.0,41.7085484,-87.9699316,True,False,True,S283062615
amerob,American Robin,Turdus migratorius,L18388738,"1402 S Lily Lake Rd, McHenry US-IL (42.3097,-88.2114)",2025-11-05 16:41:00,17.0,42.309679,-88.211365,True,False,True,S283058325
amerob,American Robin,Turdus migratorius,L152605,Lake Calumet area--Big Marsh/Park #564,2025-11-05 16:48:00,30.0,41.6882326,-87.5733733,True,False,False,S283054086
amerob,American Robin,Turdus migratorius,L303454,Sand Bluff Bird Observatory,2025-11-06 04:45:00,1.0,42.4854374,-89.2519348,True,False,False,S283207121
amerob,American Robin,Turdus migratorius,L3526290,Woodridge home,2025-11-06 06:00:00,1.0,41.7442406,-88.0443585,True,False,True,S283224186
amerob,American Robin,Turdus migratorius,L14992925,"10162 Hiawatha Trail, Orland Park US-IL 41.61470, -87.86781",2025-11-06 06:05:00,6.0,41.6147,-87.867807,True,False,True,S283190691
amerob,American Robin,Turdus migratorius,L293495,Banner Marsh FWA--Bell's Landing (Fulton Co.),2025-11-06 06:09:00,10.0,40.5174494,-89.8813119,True,False,False,S283126069
amerob,American Robin,Turdus migratorius,L3370187,home,2025-11-06 06:10:00,2.0,41.3677106,-89.4816041,True,False,True,S283108365
amerob,American Robin,Turdus migratorius,L20176403,Prestwick South,2025-11-06 06:13:00,3.0,41.4913926,-87.7977388,True,False,True,S283184311
amerob,American Robin,Turdus migratorius,L2669393,Colored Sands Forest Preserve,2025-11-06 06:15:00,18.0,42.4864032,-89.2488098,True,False,False,S283159807
amerob,American Robin,Turdus migratorius,L152658,"Izaak Walton Preserve, Homewood",2025-11-06 06:20:00,14.0,41.5626,-87.6437,True,False,False,S283130754
amerob,American Robin,Turdus migratorius,L36006123,"Herrin Park, Herrin US-IL 37.81629, -89.01828",2025-11-06 06:25:00,3.0,37.816289,-89.018278,True,False,True,S283152595
amerob,American Robin,Turdus migratorius,L6466947,Lake Kakusha,2025-11-06 06:25:00,2.0,41.5620608,-89.1372406,True,False,False,S283184571
amerob,American Robin,Turdus migratorius,L50910837,Home,2025-11-06 06:33:00,3.0,39.126706,-90.322929,True,False,True,S283112344
amerob,American Robin,Turdus migratorius,L18181992,Carlton Court,2025-11-06 06:34:00,1.0,41.778613,-87.9804635,True,False,True,S283117948
amerob,American Robin,Turdus migratorius,L11310228,"HOME 110 Flora Dr, Champaign US-IL 40.11503, -88.26602",2025-11-06 06:34:00,1.0,40.115025,-88.266017,True,False,True,S283121532
amerob,American Robin,Turdus migratorius,L656262,Stotz yard,2025-11-06 06:35:00,12.0,41.8437129,-87.8940502,True,False,True,S283119251
amerob,American Robin,Turdus migratorius,L322146,Volo Bog State Natural Area,2025-11-06 06:36:00,50.0,42.3521378,-88.1863546,True,False,False,S283118057
amerob,American Robin,Turdus migratorius,L24983712,"474 East 2225 North Road, Edinburg, Illinois, US (39.673, -89.451)",2025-11-06 06:44:00,3.0,39.6728219,-89.4514343,True,False,True,S283114191
amerob,American Robin,Turdus migratorius,L1008939,Home,2025-11-06 06:45:00,4.0,42.1843724,-88.0677179,True,False,True,S283141678
amerob,American Robin,Turdus migratorius,L22629613,Backyard Huntley US-IL,2025-11-06 06:46:00,5.0,42.1401311,-88.4446895,True,False,True,S283116203
amerob,American Robin,Turdus migratorius,L200627,Horseshoe Lake State Park,2025-11-06 06:47:00,14.0,38.7039503,-90.0724398,True,False,False,S283123635
amerob,American Robin,Turdus migratorius,L11857699,Home,2025-11-06 06:54:00,1.0,41.799862,-89.6540836,True,False,True,S283128781
amerob,American Robin,Turdus migratorius,L1948621,9007 kostner,2025-11-06 06:58:00,14.0,42.0446478,-87.7370203,True,False,True,S283182886
amerob,American Robin,Turdus migratorius,L21298599,Greene Valley - EGV22,2025-11-06 06:59:00,60.0,41.732072,-88.080767,True,False,True,S283212710
amerob,American Robin,Turdus migratorius,L6610103,"Saybrook, Naperville, IL",2025-11-06 07:00:00,1.0,41.7908264,-88.1410532,True,False,True,S283165437
amerob,American Robin,Turdus migratorius,L1963713,Leisure Lane Spring Bay IL,2025-11-06 07:00:00,2.0,40.8222736,-89.5311757,True,False,True,S283210734
amerob,American Robin,Turdus migratorius,L2288069,"Eastgate Drive, Charleston",2025-11-06 07:00:00,2.0,39.4932584,-88.1562409,True,False,True,S283201313
amerob,American Robin,Turdus migratorius,L152691,Lincoln Park--North Pond,2025-11-06 07:05:00,2.0,41.9283,-87.637,True,False,False,S283134284
amerob,American Robin,Turdus migratorius,L43189445,"Crestwood Park, Northbrook US-IL 42.13499, -87.82489",2025-11-06 07:08:00,1.0,42.134993,-87.824892,True,False,True,S283118664
amerob,American Robin,Turdus migratorius,L28503585,Schweitzer Woods Forest Preserve,2025-11-06 07:10:00,55.0,42.106852,-88.3199716,True,False,False,S283176307
amerob,American Robin,Turdus migratorius,L3755467,Home,2025-11-06 07:12:00,3.0,38.8013371,-89.9613745,True,False,True,S283132848
amerob,American Robin,Turdus migratorius,L18445491,Lake Street Park,2025-11-06 07:22:00,2.0,42.402616,-88.206878,True,False,False,S283122374
amerob,American Robin,Turdus migratorius,L252503,Whalon Lake Forest Preserve,2025-11-06 07:24:00,4.0,41.7159803,-88.0946875,True,False,False,S283130714
amerob,American Robin,Turdus migratorius,L2897431,Lakewood FP--Broberg Marsh (NW),2025-11-06 07:25:00,12.0,42.2676106,-88.1138111,True,False,False,S283128454
amerob,American Robin,Turdus migratorius,L2226110,Beaver Den Trl,2025-11-06 07:25:00,3.0,41.5948384,-87.9273969,True,False,True,S283138359
amerob,American Robin,Turdus migratorius,L14546720,Charles Street,2025-11-06 07:27:00,9.0,40.106462,-88.259658,True,False,True,S283132111
amerob,American Robin,Turdus migratorius,L34058859,Neighborhood Walk,2025-11-06 07:27:00,8.0,40.4079624,-88.8936098,True,False,True,S283127920
amerob,American Robin,Turdus migratorius,L1000048,"7398 Hickory Ridge Rd, Pomona, IL",2025-11-06 07:28:00,6.0,37.6939406,-89.3823087,True,False,True,S283130290
amerob,American Robin,Turdus migratorius,L108460,Douglass (Anna & Frederick) Park,2025-11-06 07:33:00,95.0,41.8633213,-87.6991556,True,False,False,S283197893
amerob,American Robin,Turdus migratorius,L852921,Backyard Feeder,2025-11-06 07:34:00,1.0,37.981103,-88.3235121,True,False,True,S283124755
amerob,American Robin,Turdus migratorius,L2159276,Nippersink Canoe Base,2025-11-06 07:37:00,3.0,42.4176464,-88.2071666,True,False,False,S283134336
amerob,American Robin,Turdus migratorius,L37403805,"215 Luca James Point, O'Fallon, Illinois, US (38.634, -89.919)",2025-11-06 07:38:00,6.0,38.633868,-89.9191041,True,False,True,S283134581
amerob,American Robin,Turdus migratorius,L11362338,"11096 Knoles Rd, Petersburg US-IL 39.92001, -89.81631",2025-11-06 07:40:00,1.0,39.920005,-89.816309,True,False,True,S283129469
amerob,American Robin,Turdus migratorius,L11202018,Home,2025-11-06 07:40:00,15.0,41.190515,-87.9604199,True,False,True,S283208424
amerob,American Robin,Turdus migratorius,L27475895,Edgewater - Granville/Winthrop,2025-11-06 07:42:00,1.0,41.9945781,-87.6583637,True,False,True,S283124942
amerob,American Robin,Turdus migratorius,L258451,Hawk Hollow Forest Preserve,2025-11-06 07:45:00,18.0,41.962038,-88.1634107,True,False,False,S283154148
amerob,American Robin,Turdus migratorius,L16070375,Carlson Pond (Private Property),2025-11-06 07:47:00,1.0,41.4095732,-87.7179467,True,False,True,S283125548
amerob,American Robin,Turdus migratorius,L12743802,Kress Creek Farms Park,2025-11-06 07:49:00,6.0,41.8547825,-88.2077297,True,False,False,S283131159
amerob,American Robin,Turdus migratorius,L679066,West Branch Forest Preserve,2025-11-06 07:50:00,20.0,41.9326501,-88.1819773,True,False,False,S283130674
amerob,American Robin,Turdus migratorius,L132618,Morton Arboretum--East Side,2025-11-06 07:52:00,42.0,41.8143142,-88.0647755,True,False,False,S283174411
amerob,American Robin,Turdus migratorius,L124334,Richard Clark Park,2025-11-06 07:53:00,17.0,41.9433856,-87.6944263,True,False,False,S283135987
amerob,American Robin,Turdus migratorius,L387547,Blackwell Forest Preserve--Silver Lake area,2025-11-06 07:55:00,4.0,41.834188,-88.1759614,True,False,False,S283137065
amerob,American Robin,Turdus migratorius,L2338365,Oak Forest Heritage Preserve,2025-11-06 07:55:00,8.0,41.5982428,-87.7263451,True,False,False,S283146127
amerob,American Robin,Turdus migratorius,L260773,Beall Woods State Park,2025-11-06 07:56:00,15.0,38.35477,-87.82596,True,False,False,S283136164
amerob,American Robin,Turdus migratorius,L22675939,My Property,2025-11-06 07:58:00,1.0,37.564025,-89.204052,True,False,True,S283128497
amerob,American Robin,Turdus migratorius,L21669723,Pollinatarium,2025-11-06 08:00:00,35.0,40.0866578,-88.2148442,True,False,True,S283185341
amerob,American Robin,Turdus migratorius,L15430934,"Tompkins Drive, Normal",2025-11-06 08:02:00,1.0,40.5122032,-89.019937,True,False,True,S283136500
amerob,American Robin,Turdus migratorius,L4906697,Fort Sheridan Forest Preserve--Hawkwatch,2025-11-06 08:03:00,1.0,42.2227935,-87.8127748,True,False,False,S283177272
amerob,American Robin,Turdus migratorius,L16333283,Pickerill-Pigott Forest Preserve,2025-11-06 08:04:00,4.0,41.6278572,-88.3944337,True,False,False,S283133311
amerob,American Robin,Turdus migratorius,L30761815,Izaak Walton League - Des Plaines,2025-11-06 08:04:00,115.0,42.0201844,-87.8743345,True,False,False,S283153431
amerob,American Robin,Turdus migratorius,L1349202,Horseshoe Lake (west),2025-11-06 08:08:00,3.0,38.6706716,-90.1360385,True,False,False,S283143418
amerob,American Robin,Turdus migratorius,L1587527,Singing Woods (access through Tawny Oaks),2025-11-06 08:10:00,2.0,40.863722,-89.5948863,True,False,False,S283141341
amerob,American Robin,Turdus migratorius,L54852368,US45/I57,2025-11-06 08:13:00,1.0,39.9056208,-88.2797297,True,False,True,S283193720
amerob,American Robin,Turdus migratorius,L207016,"Chicago Botanic Garden, Glencoe",2025-11-06 08:15:00,20.0,42.1470902,-87.7895394,True,False,False,S283253821
amerob,American Robin,Turdus migratorius,L300506,"White Oak Park, Bloomington",2025-11-06 08:16:00,3.0,40.494184,-89.0151165,True,False,False,S283135417
amerob,American Robin,Turdus migratorius,L54843636,"1000 N Randall Rd, Elgin US-IL 42.05716, -88.34498",2025-11-06 08:16:00,9.0,42.057162,-88.344979,True,False,True,S283150478
amerob,American Robin,Turdus migratorius,L2339681,McQuire Pl,2025-11-06 08:17:00,14.0,41.876873,-88.36886,True,False,True,S283144175
amerob,American Robin,Turdus migratorius,L35588616,Elmhurst Industrial Area,2025-11-06 08:17:00,3.0,41.9264578,-87.945155,True,False,True,S283205767
amerob,American Robin,Turdus migratorius,L8948029,Cobblestone Lakes (Rural Residential/Limited Access),2025-11-06 08:20:00,12.0,40.721431,-89.7565474,True,False,True,S283140685
amerob,American Robin,Turdus migratorius,L13765492,Home,2025-11-06 08:21:00,1.0,41.164451,-87.835035,True,False,True,S283206961
